Nombre,Dirección,lat,lon,coord_source,dist_plaza_grande_km,existe_gmaps,estrellas_num,Cantidad de Reseñas,log1p_resenas,Tiene IG,Seguidores IG,log1p_seguidores_ig,Tiene TikTok,Seguidores TT,log1p_seguidores_tt,Likes TT,Tipo Restaurante,tipo_restaurante_ui,Franquicia,franquicia_bin,marca_id,cuenta_social_duplicada,AÑO REGISTRO,CATEGORÍA,Instagram,URL IG,TikTok,URL Tik Tok
EL SUCO ,"Manabi Oe1-18, 170401 Quito",-0.219645649,-78.50795756,primaria_C_D,0.513948825472218,TRUE,5,4,1.6094379124341003,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL SUCO __140,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL TERRUÑO ,"Montúfar N5-61 Mejía, Quito, Ecuador",-0.2179481,-78.511566,primaria_C_D,0.3021667012120699,TRUE,5,11,2.4849066497880004,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL TERRUÑO __141,FALSE,2020,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL VIEJO FAROL DE LA RONDA,"Juan de Dios Morales y Av. Pedro Vicente Maldonado Oe1-65 y, 170402 Quito",-0.2266048,-78.51307645,respaldo_R_S,0.6818422905971611,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL VIEJO FAROL DE LA RONDA__142,FALSE,2011,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
ELE MARTHY,"CHILE E1-48 AV PICHINCHA, Quito, Ecuador",-0.2173719,-78.5052486,primaria_C_D,0.8781375575157994,TRUE,4.4,25,3.258096538021482,1,419,6.040254711277414,1,28,3.367295829986474,53,Nuevo Tradicional,Nuevo Tradicional,No posee,0,ELE MARTHY__143,FALSE,2023,CUARTA / 1 TENEDOR,elemarthy,https://www.instagram.com/elemarthy/,@elemarthy,https://www.tiktok.com/@elemarthy
ENTRE VICHES Y CEVICHES,"N11 JOSE ANTEPARA E362 E4 VICENTE LEON, Quito, Ecuador",-0.2179691,-78.5119429,respaldo_R_S,0.2881603314009183,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,ENTRE VICHES Y CEVICHES__144,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EXQUISITA LA MEJOR COMIDA TÍPICA,"CHILE OE1-35 MONTÚFAR, Quito, Ecuador",-0.217629675,-78.50514424,primaria_C_D,0.8779836199697605,TRUE,4.5,489,6.194405391104672,1,893,6.795705775173514,0,0,0,0,Tradicional,Tradicional,No posee,0,EXQUISITA LA MEJOR COMIDA TÍPICA__145,FALSE,2023,CUARTA / 1 TENEDOR,la_exquisita_oficial,https://www.instagram.com/la_exquisita_oficial/,No tiene,0
EXQUISITAS FRITADAS Y CEVICHOCHOS CHAVELITA,"Guayaquil N5-59 Mejía, Quito, Ecuador",-0.2179953,-78.5071954,primaria_C_D,0.6522877812615354,TRUE,4.6,85,4.454347296253507,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EXQUISITAS FRITADAS Y CEVICHOCHOS CHAVELITA__146,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
FABIOLITA,"OLMEDO  OE1-86 FLORES, Quito, Ecuador",-0.2206553,-78.5120074,primaria_C_D,0.05743185707366553,TRUE,4.3,261,5.568344503761097,1,1064,6.970730078143525,0,0,0,0,Tradicional,Tradicional,No posee,0,FABIOLITA__147,FALSE,2008,SEGUNDA / 3 TENEDORES,fabiolita1965,https://www.instagram.com/fabiolita1965/,No tiene,0
FAMILIA DEL MAR,"La Marín y Calle Juan Pio Montúfar N5-61, 170206 Quito",-0.220898529,-78.5085806,primaria_C_D,0.4380613545747636,TRUE,4.6,9,2.302585092994046,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,FAMILIA DEL MAR__148,FALSE,2014,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
FIRE MUSIC,"MORALES OE3-68 GUAYAQUIL, Quito, Ecuador",-0.226096665,-78.51369846,respaldo_R_S,0.6364289363003264,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,FIRE MUSIC__149,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
FOOD DRINK LA GUARAGUA ,"SC MONTUFAR N5-34 N5 CHILE, Quito, Ecuador",-0.2162962,-78.5080745,primaria_C_D,0.6787145597599828,TRUE,5,3,1.3862943611198906,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,FOOD DRINK LA GUARAGUA __150,FALSE,2019,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
FRUTERIA MONSERRATE,"N11B CALDAS E1-19 AV. 10 DE AGOSTO, Quito, Ecuador",-0.221548,-78.5105657,primaria_C_D,0.24462289498700976,TRUE,4.2,447,6.104793232414985,1,11700,9.367429587218957,1,5732,8.653994232908383,15500,Cafetería,Cafetería,Franquicia,1,FRUTERIA MONSERRATE,FALSE,2020,SEGUNDA / 3 TENEDORES,fruteriamonserrate.uio,https://www.instagram.com/fruteriamonserrate.uio/,@fruteriamonserrate.uio,https://www.tiktok.com/@fruteriamonserrate.uio
GOLOSINAS DEL CARMEN BAJO,"JUNIN E1-44 MONTUFAR, Quito, Ecuador",-0.2192394,-78.509747,primaria_C_D,0.3366840215132338,TRUE,4.8,18,2.9444389791664403,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,GOLOSINAS DEL CARMEN BAJO__152,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
GUATITAS DE LA MARIN,"BARAHONA S4-42 AMBATO, Quito, Ecuador",-0.2199702,-78.5183562,primaria_C_D,0.6538342980659656,TRUE,4,80,4.394449154672439,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,GUATITAS DE LA MARIN__153,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
GUS,"AV PICHINCHA N3-153 CONCEPCION, Quito, Ecuador",-0.2190973,-78.5130381,primaria_C_D,0.16705588574757785,TRUE,3.8,669,6.507277712385012,1,23100,10.047631185616188,1,22700,10.030164255362632,29000,Fast Food,Fast Food,Franquicia,1,GUS,FALSE,2008,SEGUNDA / 3 TENEDORES,pollogusec,https://www.instagram.com/pollogusec/,@pollogusec,https://www.tiktok.com/@pollogusec
HAPPY FOOD,"CHILE OE4-56 VENEZUELA, Quito, Ecuador",-0.2178802,-78.5070442,primaria_C_D,0.6729697571895931,TRUE,4.2,138,4.9344739331306915,1,943,6.8501261661455,1,3148,8.054840221101024,9675,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,HAPPY FOOD__155,FALSE,2022,SEGUNDA / 3 TENEDORES,happyfoodalobestia,https://www.instagram.com/happyfoodalobestia/,@happyfoodalobestia,https://www.tiktok.com/@happyfoodalobestia
HAPPY ROCK,"S1C MORALES OE1-113 E3 GUAYAQUIL, Quito, Ecuador",-0.224376786,-78.51381962,respaldo_R_S,0.45536787129768114,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,HAPPY ROCK__156,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
HELADERÍA CARIBE,"VICENTE ROCAFUERTE E2 32 BALTAZAR PONTÓN, Quito, Ecuador",-0.222601,-78.513673,primaria_C_D,0.2675644180362415,TRUE,4.4,1368,7.221835825288449,1,1111,7.013915474810528,1,63,4.1588830833596715,70,Tradicional,Tradicional,No posee,0,HELADERÍA CARIBE__157,FALSE,2018,SEGUNDA / 3 TENEDORES,heladeriacaribequito,https://www.instagram.com/heladeriacaribequito/,@heladeria.caribe.ecuador,https://www.tiktok.com/@heladeria.caribe.ecuador
HELADERÍA SAN AGUSTÍN,"INCLANA E3273 SILVA, Quito, Ecuador",-0.2208913,-78.5088023,primaria_C_D,0.41345823731770953,TRUE,4.7,2038,7.620214770574455,1,5852,8.67470962929122,1,2214,7.703007682479236,10300,Tradicional,Tradicional,No posee,0,HELADERÍA SAN AGUSTÍN__158,FALSE,2014,SEGUNDA / 3 TENEDORES,heladeriasanagustin,https://www.instagram.com/heladeriasanagustin/,@heladeriasanagustin,https://www.tiktok.com/@heladeriasanagustin
HUECA DE DOÑA ROSITA CHANGO,"ROCAFUERTE E1-58 S/N, Quito, Ecuador",-0.2248502,-78.5116781,primaria_C_D,0.4922777789258426,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,HUECA DE DOÑA ROSITA CHANGO__159,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
INES,"Junín y Juan Pío Montúfar E1-44 y, 170401 Quito",-0.223121922,-78.51008461,primaria_C_D,0.39639855036656624,TRUE,4.5,37,3.6375861597263857,1,6214,8.734721003944811,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,INES__160,FALSE,2022,PRIMERA / 4 TENEDORES,ines.restaurante,https://www.instagram.com/ines.restaurante/,No tiene,0
J M N,"JOSÉ DE ANTEPARA e4-50 los ríos, Quito, Ecuador",-0.218923928,-78.50462596,respaldo_R_S,0.8929139351385174,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,J M N__161,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
JANETH ,"IMBABURA S1-41 ROCAFUERTE, Quito, Ecuador",-0.220853968,-78.5174506,respaldo_R_S,0.5518828380299796,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,JANETH __162,FALSE,2024,LUJO / 5 TENEDORES,No tiene,0,No tiene,0
JD LA NUEVA SAZON COSTEÑA,"CHILE OE1-101 FLORES, Quito, Ecuador",-0.2310615,-78.5135422,respaldo_R_S,1.1800891108655558,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,JD LA NUEVA SAZON COSTEÑA__163,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
JOHA,"JUNÍN E3-43 MATTHIAS ABRAM, Quito, Ecuador",-0.2239027,-78.50891948,respaldo_R_S,0.5492432621295654,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,JOHA__164,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
JUAN FOGONERO,"S1C MORALES OE1-113 OE3 GUAYAQUIL, Quito, Ecuador",-0.2179924,-78.5097485,primaria_C_D,0.41394839805434286,TRUE,4.6,250,5.5254529391317835,0,0,0,0,0,0,0,Parrilla,Parrilla,No posee,0,JUAN FOGONERO__165,FALSE,2021,PRIMERA / 4 TENEDORES,No tiene,0,No tiene,0
JUGUERIA DON JULIO,"MORALES OE3111 VENEZUELA, Quito, Ecuador",-0.223816066,-78.51464628,respaldo_R_S,0.43922337066159706,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,JUGUERIA DON JULIO__166,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
JUGUERÍA FIGUEROA HEREDIA,"VENEZUELA S1-28 ROCAFUERTE, Quito, Ecuador",-0.2207746,-78.5173075,primaria_C_D,0.5354369832950349,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,JUGUERÍA FIGUEROA HEREDIA__167,FALSE,2013,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
JUMANDY ORGANIC GARDEN,"MORALES OE1-09 MALDONADO, Quito, Ecuador",-0.2180569,-78.5053732,primaria_C_D,0.8377286735027936,TRUE,4.7,853,6.74993119378857,1,18600,9.83097062169695,1,18900,9.846970109700957,1200000,Saludable,Saludable,No posee,0,JUMANDY ORGANIC GARDEN__168,FALSE,2024,TERCERA / 2 TENEDORES,jumandy_ec,https://www.instagram.com/jumandy_ec/,@jumandy.ec,https://www.tiktok.com/@jumandy.ec
K-FETIN,"AVENIDA 24 DE MAYO OE7-44 IMBABURA, Quito, Ecuador",-0.2224338,-78.5188019,primaria_C_D,0.732984041160029,TRUE,4.4,5,1.791759469228055,0,0,0,0,0,0,0,Cafetería,Cafetería,No posee,0,K-FETIN__169,FALSE,2019,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
KAYPI,"MORALES OE1-84 AV. MALDONADO, Quito, Ecuador",-0.2167833,-78.5087661,primaria_C_D,0.5858154101077433,TRUE,4.6,40,3.713572066704308,1,217,5.384495062789089,0,0,0,0,Desconocido,Otro,No posee,0,KAYPI__170,FALSE,2011,SEGUNDA / 3 TENEDORES,kaypi_past_rest,https://www.instagram.com/kaypi_past_rest/,No tiene,0
KD RESTAURANTE,"GUAYAQUIL N837 MANABI, Quito, Ecuador",-0.2166578,-78.50456,respaldo_R_S,0.9808198301364016,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,KD RESTAURANTE__171,FALSE,2025,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
KFC,"N6 DON BOSCO E4-29 VICENTE LEON, Quito, Ecuador",-0.2183534,-78.5080963,primaria_C_D,0.5447437166505293,TRUE,4,1016,6.92461239604856,1,348000,12.759960632315702,1,3600000,15.096444681204078,64200000,Fast Food,Fast Food,Franquicia,1,KFC,FALSE,2008,SEGUNDA / 3 TENEDORES,kfcecuador,https://www.instagram.com/kfcecuador/,@kfcecuador,https://www.tiktok.com/@kfcecuador
KFC,"OLMEDO OE5-15 GARCíA MORENO , Quito, Ecuador",-0.2204288,-78.5142519,primaria_C_D,0.19496176603088808,TRUE,4.3,218,5.389071729816501,1,348000,12.759960632315702,1,3600000,15.096444681204078,64200000,Fast Food,Fast Food,Franquicia,1,KFC,TRUE,2008,SEGUNDA / 3 TENEDORES,kfcecuador,https://www.instagram.com/kfcecuador/,@kfcecuador,https://www.tiktok.com/@kfcecuador
KOCINA MIA RESTAURANT & CAFETERIA,"OE5 garcía moreno N3-60 N3 SUCRE, Quito, Ecuador",-0.2179953,-78.5071954,respaldo_R_S,0.6522877812615354,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,KOCINA MIA RESTAURANT & CAFETERIA__174,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA ANTORCHA COLONIAL,"C. de la Rda. 730, 170130 Quito",-0.225275286,-78.5134771,primaria_C_D,0.5419890570225766,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Bar,Bar,No posee,0,LA ANTORCHA COLONIAL__175,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA BODEGA DE CANTUÑA,"OE6A CUENCA S/N SUCRE, Quito, Ecuador",-0.2203543,-78.5148884,primaria_C_D,0.2660697015301249,TRUE,4.1,296,5.6937321388027,1,1251,7.132497551660044,1,289,5.66988092298052,5581,Tradicional,Tradicional,No posee,0,LA BODEGA DE CANTUÑA__176,FALSE,2021,PRIMERA / 4 TENEDORES,labodegadecantuna,https://www.instagram.com/labodegadecantuna/,@labodegadecantuna,https://www.tiktok.com/@labodegadecantuna
LA CAPILLA,"BENALCAZAR N4-65 CHILE, Quito, Ecuador",-0.2208663,-78.5144942,primaria_C_D,0.2254530357969449,TRUE,4.2,826,6.717804695023691,1,7356,8.903407519932264,1,2482,7.817222785508166,14500,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LA CAPILLA__177,FALSE,2022,PRIMERA / 4 TENEDORES,lacapilla.restaurant,https://www.instagram.com/lacapilla.restaurant/,@capillarestaurante,https://www.tiktok.com/@capillarestaurante
LA CAPONATA,"VENEZUELA N2-37 SUCRE, Quito, Ecuador",-0.2177572,-78.5105849,primaria_C_D,0.37197164799593885,TRUE,4.6,716,6.57507584059962,1,10200,9.23024103368252,0,0,0,0,Internacional,Internacional,No posee,0,LA CAPONATA__178,FALSE,2024,PRIMERA / 4 TENEDORES,lacaponataquito,https://www.instagram.com/lacaponataquito/,No tiene,0
LA CASA DE LA COMIDA CHINA 3,"BenalcÁzar  s1-99 Av. 24 de Mayo , Quito, Ecuador",-0.2243031,-78.5127512,primaria_C_D,0.42380688672641553,TRUE,4.2,1364,7.21890970761906,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,LA CASA DE LA COMIDA CHINA 3__179,FALSE,2023,PRIMERA / 4 TENEDORES,No tiene,0,No tiene,0
LA CASA DEL CODORNIZ,"OE5 GARCíA MORENO N7-68 N8 MANABí, Quito, Ecuador",-0.220233641,-78.5223111,respaldo_R_S,1.0913384472828624,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA CASA DEL CODORNIZ__180,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LA CASA DEL POZO DE LA ÑAÑA MAÑA,"JOSE DE ANTEPARA E1-08 PEDRO FERMIN CEVALLOS, Quito, Ecuador",-0.2226593,-78.5135527,primaria_C_D,0.26711644206457424,TRUE,3.4,94,4.553876891600541,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA CASA DEL POZO DE LA ÑAÑA MAÑA__181,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA CHACOTTA PIZZA Y VINO,"OE6B BENALCáZAR N6-54 N7 OLMEDO, Quito, Ecuador",-0.2175875,-78.5105599,primaria_C_D,0.3891280597010407,TRUE,4,277,5.627621113690637,1,4622,8.438799123988225,1,984,6.892641641172089,1451,Internacional,Internacional,No posee,0,LA CHACOTTA PIZZA Y VINO__182,FALSE,2023,SEGUNDA / 3 TENEDORES,lachacotta,https://www.instagram.com/lachacotta/,@lachacotta,https://www.tiktok.com/@lachacotta
LA COCINA DE MAGUS,"OE6 BENALCAZAR N6-37 N7 OLMEDO, Quito, Ecuador",-0.217513257,-78.51161062,respaldo_R_S,0.34652198232522374,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA COCINA DE MAGUS__183,FALSE,2020,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA COCINA QUITEÑA,"MONTUFAR N1-26 VICENTE ROCAFUERTE, Quito, Ecuador",-0.2179886,-78.5073285,primaria_C_D,0.6392610800894688,TRUE,4.5,11,2.4849066497880004,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LA COCINA QUITEÑA__184,FALSE,2008,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LA COLMENA,"OE5 GARCIA MORENO N7-78 N8 MANABI, Quito, Ecuador",-0.2197676,-78.5136307,primaria_C_D,0.14979873217227374,TRUE,3.2,14,2.70805020110221,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LA COLMENA__185,FALSE,2015,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA CRUZ VERDE FAST FOOD,"JUAN P MONTUFAR N7-46 MANABI, Quito, Ecuador",-0.2208133,-78.51743393,primaria_C_D,0.5497288817975364,TRUE,0,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LA CRUZ VERDE FAST FOOD__186,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA CUCHARA DE CHOCOLATE,"N2 BOLIVAR OE6-15 OE6 BENALCAZAR, Quito, Ecuador",-0.2226664,-78.5106113,primaria_C_D,0.31958480645711557,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA CUCHARA DE CHOCOLATE__187,FALSE,2012,TERCERA / 2 TENEDORES,No tiene,0,No tiene,0
LA CUCHARA VERDE,"OE8 IMBABURA OE6-225 AMBATO, Quito, Ecuador",-0.2225096,-78.5122681,primaria_C_D,0.22494019006378038,TRUE,4.5,151,5.0238805208462765,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA CUCHARA VERDE__188,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA CUESTA ,"DON BOSCO E3-161 LEON, Quito, Ecuador",-0.2185974,-78.5104506,primaria_C_D,0.31094574120240714,TRUE,4.6,36,3.6109179126442243,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA CUESTA __189,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA GUARAGUA,"Secretaria de Seguridad y Gobernabilidad del MDMQ, Eugenio Espejo 784, 170401 Quito",-0.221204743,-78.5109392,primaria_C_D,0.1904234835218365,TRUE,4.1,67,4.219507705176107,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LA GUARAGUA__190,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,https://www.instagram.com/laguaraguaec/,No tiene,0
LA GUATITA DE LA PAREDES,"OE4 VENEZUELA 631 MEJIA, Quito, Ecuador",-0.2258141,-78.5119672,primaria_C_D,0.5938634693929071,TRUE,4,4,1.6094379124341003,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LA GUATITA DE LA PAREDES__191,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
LA GUAYAKA,"Juan José Flores &, 170401 Quito",-0.220534329,-78.50915643,primaria_C_D,0.37180486286138803,TRUE,4.7,59,4.0943445622221,1,60,4.110873864173311,1,245,5.5053315359323625,2779,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LA GUAYAKA__192,FALSE,2024,SEGUNDA / 3 TENEDORES,laguayaka_,https://www.instagram.com/laguayaka_/,@laguayaka_,https://www.tiktok.com/@laguayaka_
LA HOMILIA,"Chile Oe6-201, 170401 Quito",-0.2181109,-78.51434036,primaria_C_D,0.3353347368269729,TRUE,4.3,335,5.817111159963204,1,1117,7.0192966537150445,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LA HOMILIA__193,FALSE,2018,SEGUNDA / 3 TENEDORES,lahomiliarestaurant,https://www.instagram.com/lahomiliarestaurant/,No tiene,0
LA HUECA MANABA,"CALDAS E1-38 PEDRO FERMIN CEVALLOS CEVALLOS, Quito, Ecuador",-0.2233812,-78.5141884,primaria_C_D,0.3713305458024728,TRUE,4.8,49,3.912023005428146,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LA HUECA MANABA__194,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA HUECA MANABA DE LA RONDA,"Juan de Dios Morales 927 y, 170405 Quito",-0.224267957,-78.51394883,primaria_C_D,0.44888300719047464,TRUE,3.9,7,2.0794415416798357,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,LA HUECA MANABA DE LA RONDA__195,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA KASKADA RESTAURANTE,"N11B CALDAS E1-31 AV. 10 DE AGOSTO, Quito, Ecuador",-0.2212566,-78.5103259,primaria_C_D,0.2559678259112084,TRUE,4.4,65,4.189654742026425,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA KASKADA RESTAURANTE__196,FALSE,2020,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA MERCED ALEJITA,"MARQUESA DE SOLANDA N5-45 DON BOSCO, Quito, Ecuador",-0.222215994,-78.50563874,respaldo_R_S,0.7864305623375626,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA MERCED ALEJITA__197,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA OFICINA BREW PUB,"José de Antepara E4-55, 170403 Quito",-0.2187743,-78.5041823,primaria_C_D,0.9445755873276882,TRUE,4.6,566,6.340359303727752,1,19700,9.888424674859083,1,102,4.634728988229636,230,Bar,Bar,No posee,0,LA OFICINA BREW PUB__198,FALSE,2018,TERCERA / 2 TENEDORES,laoficinaquito,https://www.instagram.com/laoficinaquito/,@la.oficina.disco8,https://www.tiktok.com/@la.oficina.disco8
LA PICAETA FAST FOOD,"Cerca de, Juan Pío Montúfar 425, 170401 Quito",-0.223110556,-78.5107527,respaldo_R_S,0.3493010207570992,TRUE,0,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,LA PICAETA FAST FOOD__199,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA PIEDRA GALERIA,"S3 LOJA OE4-63 OE5 GARCíA MORENO, Quito, Ecuador",-0.2180569,-78.5053732,primaria_C_D,0.8377286735027936,TRUE,4.8,35,3.58351893845611,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,LA PIEDRA GALERIA__200,FALSE,2022,TERCERA / 2 TENEDORES,No tiene,0,No tiene,0
LA POSADA DE LA RONDA,"ROCAFUERTE E2-75 LICEO, Quito, Ecuador",-0.2193745,-78.5109218,primaria_C_D,0.2155412275728759,TRUE,4.7,362,5.8944028342648505,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA POSADA DE LA RONDA__201,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA POSADA DEL CHEF,"JOAQUIN PAREDES S1-93 MORALES, Quito, Ecuador",-0.2241412,-78.515824,primaria_C_D,0.5482163289597757,TRUE,5,3,1.3862943611198906,1,108,4.6913478822291435,1,374,5.926926025970411,1186,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LA POSADA DEL CHEF__202,FALSE,2022,SEGUNDA / 3 TENEDORES,laposada_del.chef,https://www.instagram.com/laposada_del.chef/,@la.posada.del.chef,https://www.tiktok.com/@la.posada.del.chef
LA PURISIMA,"ROCAFUERTE OE4-21 VENEZUELA, Quito, Ecuador",-0.2234759,-78.5092805,primaria_C_D,0.48749820818289713,TRUE,4.5,738,6.6052979209482015,1,7181,8.879333174786028,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LA PURISIMA__203,FALSE,2024,PRIMERA / 4 TENEDORES,lpurisima,https://www.instagram.com/lpurisima/,No tiene,0
LA QUEVEDEÑA,"JUNIN N414 MONTUFAR, Quito, Ecuador",-0.2203171,-78.5088862,primaria_C_D,0.4023475847734574,TRUE,3.7,3,1.3862943611198906,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,LA QUEVEDEÑA__204,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA SASON DE MARY,"OLMEDO OE6-77 CUENCA, Quito, Ecuador",-0.2210257,-78.5175642,primaria_C_D,0.5661350914966037,TRUE,5,4,1.6094379124341003,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,LA SASON DE MARY__205,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA SAZÓN COLONIAL D.E.A,"CALDAS OE1-156 VARGAS, Quito, Ecuador",-0.2232256,-78.514135,primaria_C_D,0.3534193960104741,TRUE,4.8,4,1.6094379124341003,0,0,0,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,LA SAZÓN COLONIAL D.E.A__206,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA TRADICIÓN,"Venezuela, n3-117, 170401 Quito",-0.220779982,-78.5120194,primaria_C_D,0.06184705952979252,TRUE,2.1,208,5.342334251964811,0,0,0,0,0,0,0,Tradicional,Tradicional,Franquicia,1,LA TRADICIÓN PANADERÍA CAFETERÍA__207,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
LA TRADICIÓN,"OE6 BENALCÁZAR N2-76 N3 SUCRE, Quito, Ecuador",-0.2206224,-78.513079,primaria_C_D,0.06580426999178404,TRUE,1.9,53,3.9889840465642745,0,0,0,0,0,0,0,Tradicional,Tradicional,Franquicia,1,LA TRADICIÓN RESTAURANTE - CAFETERÍA__208,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
